Time,FlowID,OldRate,NewRate
0.006611583,6,4.25,4.10
0.006611672,9,0.13,0.10
0.006612218,11,0.23,0.18
0.006613069,14,0.93,0.76
0.006613115,12,1.20,0.99
0.006613168,4,4.22,4.06
0.006613252,8,0.14,0.11
0.006614298,1,4.30,4.13
0.006616218,11,0.18,0.15
0.006617069,14,0.76,0.62
0.006617115,12,0.99,0.81
0.006617168,4,4.06,3.88
0.006618298,1,4.13,3.94
0.006621069,14,0.62,0.50
0.006621115,12,0.81,0.66
0.006621168,4,3.88,3.69
0.006621252,8,0.11,0.10
0.006622298,1,3.94,3.75
0.006623583,6,4.10,3.96
0.006624218,11,0.15,0.12
0.006625069,14,0.50,0.41
0.006625115,12,0.66,0.53
0.006625168,4,3.69,3.50
0.006626298,1,3.75,3.56
0.006627583,6,3.96,3.81
0.006629069,14,0.41,0.32
0.006629115,12,0.53,0.43
0.006629168,4,3.50,3.31
0.006630298,1,3.56,3.36
0.006633069,14,0.32,0.26
0.006633115,12,0.43,0.34
0.006633168,4,3.31,3.12
0.006634298,1,3.36,3.16
0.006635583,6,3.81,3.67
0.006637069,14,0.26,0.20
0.006637115,12,0.34,0.27
0.006637168,4,3.12,2.94
0.006638298,1,3.16,2.96
0.006639583,6,3.67,3.53
0.006641069,14,0.20,0.16
0.006641115,12,0.27,0.22
0.006641168,4,2.94,2.75
0.006642298,1,2.96,2.77
0.006643583,6,3.53,3.38
0.006644218,11,0.12,0.10
0.006645069,14,0.16,0.13
0.006645115,12,0.22,0.17
0.006645168,4,2.75,2.56
0.006646298,1,2.77,2.58
0.006647583,6,3.38,3.22
0.006649069,14,0.13,0.10
0.006649115,12,0.17,0.13
0.006649168,4,2.56,2.38
0.006650298,1,2.58,2.39
0.006651583,6,3.22,3.06
0.006653115,12,0.13,0.11
0.006653168,4,2.38,2.20
0.006654298,1,2.39,2.21
0.006655583,6,3.06,2.90
0.006657115,12,0.11,0.10
0.006657168,4,2.20,2.04
0.006658298,1,2.21,2.04
0.006659583,6,2.90,2.73
0.006661168,4,2.04,1.88
0.006662298,1,2.04,1.87
0.006663583,6,2.73,2.57
0.006665168,4,1.88,1.72
0.006666298,1,1.87,1.71
0.006667583,6,2.57,2.40
0.006669168,4,1.72,1.58
0.006670298,1,1.71,1.57
0.006671583,6,2.40,2.24
0.006673168,4,1.58,1.44
0.006674298,1,1.57,1.43
0.006675583,6,2.24,2.08
0.006677168,4,1.44,1.31
0.006678298,1,1.43,1.30
0.006679583,6,2.08,1.92
0.006681168,4,1.31,1.19
0.006682298,1,1.30,1.17
0.006683583,6,1.92,1.77
0.006685168,4,1.19,1.07
0.006686298,1,1.17,1.06
0.006687583,6,1.77,1.63
0.006689168,4,1.07,0.97
0.006690298,1,1.06,0.95
0.006691583,6,1.63,1.49
0.006693168,4,0.97,0.87
0.006694298,1,0.95,0.85
0.006695583,6,1.49,1.36
0.006697168,4,0.87,0.78
0.006698298,1,0.85,0.76
0.006699583,6,1.36,1.24
0.006701168,4,0.78,0.70
0.006702298,1,0.76,0.68
0.006703583,6,1.24,1.13
0.006705168,4,0.70,0.62
0.006706298,1,0.68,0.61
0.006707583,6,1.13,1.02
0.006709168,4,0.62,0.55
0.006710298,1,0.61,0.54
0.006711583,6,1.02,0.92
0.006713168,4,0.55,0.49
0.006714298,1,0.54,0.48
0.006715583,6,0.92,0.83
0.006717168,4,0.49,0.44
0.006718298,1,0.48,0.42
0.006719583,6,0.83,0.74
0.006721168,4,0.44,0.38
0.006722298,1,0.42,0.37
0.006723583,6,0.74,0.66
0.006725168,4,0.38,0.34
0.006726298,1,0.37,0.33
0.006727583,6,0.66,0.59
0.006729168,4,0.34,0.30
0.006730298,1,0.33,0.29
0.006731583,6,0.59,0.53
0.006733168,4,0.30,0.26
0.006734298,1,0.29,0.25
0.006735583,6,0.53,0.47
0.006737168,4,0.26,0.23
0.006738298,1,0.25,0.22
0.006739583,6,0.47,0.41
0.006741168,4,0.23,0.20
0.006742298,1,0.22,0.19
0.006742939,10,37.56,56.31
0.006743583,6,0.41,0.36
0.006745168,4,0.20,0.18
0.006746298,1,0.19,0.17
0.006747583,6,0.36,0.32
0.006749168,4,0.18,0.15
0.006750298,1,0.17,0.14
0.006751583,6,0.32,0.28
0.006753168,4,0.15,0.13
0.006754298,1,0.14,0.13
0.006755583,6,0.28,0.25
0.006757168,4,0.13,0.12
0.006758298,1,0.13,0.11
0.006759583,6,0.25,0.22
0.006761168,4,0.12,0.10
0.006762298,1,0.11,0.10
0.006763583,6,0.22,0.19
0.006765168,4,0.10,0.10
0.006767583,6,0.19,0.16
0.006771583,6,0.16,0.14
0.006775583,6,0.14,0.12
0.006779583,6,0.12,0.11
0.006783583,6,0.11,0.10
0.006785600,13,37.56,56.31
0.006929252,8,0.10,12.59
0.006939672,9,0.10,12.59
0.006942939,10,56.31,55.55
0.006944218,11,0.10,12.59
0.006958939,10,55.55,54.73
0.006962939,10,54.73,53.83
0.006966939,10,53.83,52.76
0.006970939,10,52.76,51.61
0.006977069,14,0.10,12.59
0.006977115,12,0.10,12.59
0.006978939,10,51.61,50.43
0.006986939,10,50.43,49.21
0.006989600,13,56.31,55.53
0.006990939,10,49.21,47.85
0.006994939,10,47.85,46.45
0.006997600,13,55.53,54.68
0.006998939,10,46.45,45.02
0.007001600,13,54.68,53.75
0.007002939,10,45.02,43.57
0.007005600,13,53.75,52.64
0.007006939,10,43.57,42.02
0.007010939,10,42.02,40.31
0.007013600,13,52.64,51.48
0.007014939,10,40.31,38.53
0.007017600,13,51.48,50.27
0.007018939,10,38.53,36.79
0.007022939,10,36.79,35.08
0.007026939,10,35.08,33.40
0.007034939,10,33.40,31.60
0.007037600,13,50.27,48.98
0.007038939,10,31.60,29.79
0.007041600,13,48.98,47.45
0.007042939,10,29.79,28.00
0.007045600,13,47.45,45.82
0.007046939,10,28.00,26.29
0.007049600,13,45.82,44.17
0.007050939,10,26.29,24.61
0.007053600,13,44.17,42.35
0.007054939,10,24.61,22.96
0.007057600,13,42.35,40.47
0.007058939,10,22.96,21.31
0.007061600,13,40.47,38.54
0.007062939,10,21.31,19.77
0.007065600,13,38.54,36.58
0.007066939,10,19.77,18.28
0.007069600,13,36.58,34.61
0.007070939,10,18.28,16.85
0.007073600,13,34.61,32.64
0.007074939,10,16.85,15.52
0.007077600,13,32.64,30.75
0.007078939,10,15.52,14.23
0.007081600,13,30.75,28.93
0.007082939,10,14.23,12.98
0.007085600,13,28.93,27.03
0.007089600,13,27.03,25.12
0.007090939,10,12.98,11.85
0.007093600,13,25.12,23.27
0.007094939,10,11.85,10.79
0.007097600,13,23.27,21.45
0.007098939,10,10.79,9.81
0.007101600,13,21.45,19.68
0.007102939,10,9.81,8.92
0.007105600,13,19.68,18.00
0.007106939,10,8.92,8.07
0.007109600,13,18.00,16.35
0.007113600,13,16.35,14.84
0.007117600,13,14.84,13.40
0.007118939,10,8.07,7.32
0.007122939,10,7.32,6.64
0.007125600,13,13.40,12.10
0.007129600,13,12.10,10.89
0.007133600,13,10.89,9.79
0.007137600,13,9.79,8.79
0.007145600,13,8.79,7.90
0.007149600,13,7.90,7.08
0.007153600,13,7.08,6.33
0.007157600,13,6.33,5.65
0.007165600,13,5.65,5.06
0.007229252,8,12.59,18.85
0.007239672,9,12.59,18.85
0.007244218,11,12.59,18.85
0.007277069,14,12.59,18.85
0.007277115,12,12.59,18.85
0.007422939,10,6.64,31.48
0.007465600,13,5.06,30.69
0.007529252,8,18.85,22.03
0.007539672,9,18.85,22.03
0.007544218,11,18.85,22.03
0.007577069,14,18.85,22.03
0.007577115,12,18.85,22.03
0.007722939,10,31.48,43.92
0.007747672,9,22.03,21.93
0.007753252,8,22.03,21.94
0.007757252,8,21.94,21.80
0.007761252,8,21.80,21.62
0.007763672,9,21.93,21.79
0.007765252,8,21.62,21.40
0.007765600,13,30.69,43.52
0.007773069,14,22.03,21.93
0.007773252,8,21.40,21.16
0.007775672,9,21.79,21.62
0.007779672,9,21.62,21.37
0.007783672,9,21.37,21.08
0.007787672,9,21.08,20.76
0.007788218,11,22.03,21.94
0.007793069,14,21.93,21.79
0.007801069,14,21.79,21.61
0.007801252,8,21.16,20.90
0.007805252,8,20.90,20.60
0.007807672,9,20.76,20.42
0.007808218,11,21.94,21.82
0.007809115,12,22.03,21.93
0.007811672,9,20.42,20.02
0.007812218,11,21.82,21.61
0.007813115,12,21.93,21.80
0.007813252,8,20.60,20.28
0.007815672,9,20.02,19.60
0.007816218,11,21.61,21.36
0.007817069,14,21.61,21.40
0.007817252,8,20.28,19.89
0.007819672,9,19.60,19.15
0.007820218,11,21.36,21.08
0.007821069,14,21.40,21.16
0.007825069,14,21.16,20.88
0.007825115,12,21.80,21.62
0.007825252,8,19.89,19.44
0.007827672,9,19.15,18.65
0.007828218,11,21.08,20.77
0.007829069,14,20.88,20.57
0.007829115,12,21.62,21.41
0.007831672,9,18.65,18.13
0.007832218,11,20.77,20.43
0.007835672,9,18.13,17.61
0.007837069,14,20.57,20.24
0.007839672,9,17.61,17.07
0.007841115,12,21.41,21.17
0.007841252,8,19.44,18.99
0.007843672,9,17.07,16.52
0.007844218,11,20.43,20.04
0.007845069,14,20.24,19.88
0.007849069,14,19.88,19.49
0.007849252,8,18.99,18.53
0.007851672,9,16.52,15.98
0.007853069,14,19.49,19.08
0.007853115,12,21.17,20.90
0.007855672,9,15.98,15.43
0.007857069,14,19.08,18.64
0.007857115,12,20.90,20.60
0.007857252,8,18.53,18.06
0.007859672,9,15.43,14.87
0.007860218,11,20.04,19.63
0.007861252,8,18.06,17.57
0.007864218,11,19.63,19.09
0.007865115,12,20.60,20.23
0.007869252,8,17.57,17.04
0.007871672,9,14.87,14.31
0.007872218,11,19.09,18.54
0.007873069,14,18.64,18.21
0.007873115,12,20.23,19.84
0.007873252,8,17.04,16.47
0.007875672,9,14.31,13.71
0.007877069,14,18.21,17.72
0.007877115,12,19.84,19.42
0.007877252,8,16.47,15.86
0.007879672,9,13.71,13.10
0.007880218,11,18.54,17.98
0.007881252,8,15.86,15.25
0.007884218,11,17.98,17.42
0.007885069,14,17.72,17.23
0.007887672,9,13.10,12.51
0.007888218,11,17.42,16.85
0.007889115,12,19.42,18.96
0.007889252,8,15.25,14.65
0.007893252,8,14.65,14.03
0.007895672,9,12.51,11.94
0.007896218,11,16.85,16.25
0.007897069,14,17.23,16.73
0.007897115,12,18.96,18.41
0.007899672,9,11.94,11.35
0.007901069,14,16.73,16.23
0.007901115,12,18.41,17.82
0.007904218,11,16.25,15.63
0.007905069,14,16.23,15.62
0.007905115,12,17.82,17.18
0.007905252,8,14.03,13.44
0.007908218,11,15.63,15.01
0.007909069,14,15.62,15.02
0.007909115,12,17.18,16.51
0.007909252,8,13.44,12.85
0.007911672,9,11.35,10.80
0.007912218,11,15.01,14.39
0.007913252,8,12.85,12.23
0.007917069,14,15.02,14.40
0.007917115,12,16.51,15.85
0.007917252,8,12.23,11.62
0.007919672,9,10.80,10.27
0.007920218,11,14.39,13.79
0.007921069,14,14.40,13.78
0.007921115,12,15.85,15.11
0.007921252,8,11.62,10.98
0.007923672,9,10.27,9.75
0.007924218,11,13.79,13.17
0.007925069,14,13.78,13.12
0.007925115,12,15.11,14.38
0.007925252,8,10.98,10.36
0.007928218,11,13.17,12.56
0.007929069,14,13.12,12.45
0.007929115,12,14.38,13.64
0.007929252,8,10.36,9.73
0.007931672,9,9.75,9.24
0.007932218,11,12.56,11.96
0.007933069,14,12.45,11.80
0.007933115,12,13.64,12.90
0.007933252,8,9.73,9.09
0.007936218,11,11.96,11.36
0.007937069,14,11.80,11.17
0.007937115,12,12.90,12.16
0.007937252,8,9.09,8.48
0.007939672,9,9.24,8.73
0.007940218,11,11.36,10.77
0.007941069,14,11.17,10.56
0.007941115,12,12.16,11.45
0.007941252,8,8.48,7.89
0.007943672,9,8.73,8.23
0.007944218,11,10.77,10.18
0.007945069,14,10.56,9.98
0.007945115,12,11.45,10.77
0.007945252,8,7.89,7.32
0.007947672,9,8.23,7.74
0.007948218,11,10.18,9.57
0.007949115,12,10.77,10.09
0.007949252,8,7.32,6.78
0.007951672,9,7.74,7.28
0.007952218,11,9.57,8.99
0.007953069,14,9.98,9.40
0.007953115,12,10.09,9.45
0.007956218,11,8.99,8.44
0.007957069,14,9.40,8.85
0.007957252,8,6.78,6.29
0.007959672,9,7.28,6.82
0.007960218,11,8.44,7.89
0.007961069,14,8.85,8.32
0.007961115,12,9.45,8.83
0.007963672,9,6.82,6.36
0.007964218,11,7.89,7.37
0.007965069,14,8.32,7.80
0.007967672,9,6.36,5.93
0.007968218,11,7.37,6.87
0.007969069,14,7.80,7.29
0.007969252,8,6.29,5.84
0.007972218,11,6.87,6.39
0.007973115,12,8.83,8.27
0.007973252,8,5.84,5.41
0.007976218,11,6.39,5.93
0.007977069,14,7.29,6.81
0.007977115,12,8.27,7.73
0.007977252,8,5.41,5.02
0.007980218,11,5.93,5.50
0.007981115,12,7.73,7.20
0.007983672,9,5.93,5.54
0.007984218,11,5.50,5.09
0.007985252,8,5.02,4.65
0.007987672,9,5.54,5.16
0.007989115,12,7.20,6.71
0.007989252,8,4.65,4.31
0.007992218,11,5.09,4.71
0.007993115,12,6.71,6.25
0.007997115,12,6.25,5.81
0.007997252,8,4.31,3.99
0.008001069,14,6.81,6.38
0.008001115,12,5.81,5.38
0.008005069,14,6.38,5.96
0.008005115,12,5.38,4.98
0.008008218,11,4.71,4.36
0.008009069,14,5.96,5.56
0.008009115,12,4.98,4.58
0.008009252,8,3.99,3.71
0.008013069,14,5.56,5.18
0.008017115,12,4.58,4.21
0.008020218,11,4.36,4.05
0.008021069,14,5.18,4.83
0.008021115,12,4.21,3.88
0.008025069,14,4.83,4.49
0.008025115,12,3.88,3.56
0.008029115,12,3.56,3.26
0.008033115,12,3.26,2.98
0.008037115,12,2.98,2.72
0.008041069,14,4.49,4.18
0.008049069,14,4.18,3.89
0.008049115,12,2.72,2.49
0.008053069,14,3.89,3.62
0.008057069,14,3.62,3.37
0.008057115,12,2.49,2.28
0.008287672,9,5.16,13.60
0.008309252,8,3.71,12.87
0.008320218,11,4.05,13.04
0.008357069,14,3.37,12.70
0.008357115,12,2.28,12.16
0.008587672,9,13.60,17.84
0.008609252,8,12.87,17.47
0.008620218,11,13.04,17.56
0.008657069,14,12.70,17.39
0.008657115,12,12.16,17.12
0.008887672,9,17.84,20.00
0.008909252,8,17.47,19.82
0.008920218,11,17.56,19.87
0.008957069,14,17.39,19.78
0.008957115,12,17.12,19.64
0.008974432,0,100.00,50.58
0.008978432,0,50.58,25.88
0.008982432,0,25.88,13.28
0.008986432,0,13.28,6.87
0.008990432,0,6.87,3.57
0.008994432,0,3.57,1.87
0.008998432,0,1.87,0.97
0.009002432,0,0.97,0.51
0.009006432,0,0.51,0.26
0.009010432,0,0.26,0.14
0.009014432,0,0.14,0.10
0.009187672,9,20.00,21.14
0.009209252,8,19.82,21.05
0.009220218,11,19.87,21.07
0.009257069,14,19.78,21.03
0.009257115,12,19.64,20.96
0.009333168,4,0.10,2.85
0.009338298,1,0.10,2.85
0.009372218,11,21.07,21.02
0.009387672,9,21.14,21.09
0.009388218,11,21.02,20.93
0.009397252,8,21.05,21.00
0.009400218,11,20.93,20.81
0.009404218,11,20.81,20.65
0.009407672,9,21.09,20.97
0.009409252,8,21.00,20.91
0.009411583,6,0.10,2.85
0.009420218,11,20.65,20.46
0.009425115,12,20.96,20.91
0.009433069,14,21.03,20.98
0.009433115,12,20.91,20.82
0.009437252,8,20.91,20.80
0.009439672,9,20.97,20.82
0.009441115,12,20.82,20.70
0.009447672,9,20.82,20.63
0.009448218,11,20.46,20.25
0.009449115,12,20.70,20.53
0.009451672,9,20.63,20.41
0.009452218,11,20.25,19.97
0.009453115,12,20.53,20.34
0.009455672,9,20.41,20.16
0.009457069,14,20.98,20.90
0.009461252,8,20.80,20.65
0.009464218,11,19.97,19.67
0.009465069,14,20.90,20.77
0.009465252,8,20.65,20.47
0.009468218,11,19.67,19.34
0.009472218,11,19.34,18.98
0.009473252,8,20.47,20.25
0.009476218,11,18.98,18.59
0.009479672,9,20.16,19.89
0.009484218,11,18.59,18.15
0.009485115,12,20.34,20.12
0.009487672,9,19.89,19.56
0.009488218,11,18.15,17.70
0.009489069,14,20.77,20.62
0.009489115,12,20.12,19.88
0.009489252,8,20.25,20.01
0.009491672,9,19.56,19.20
0.009493252,8,20.01,19.74
0.009496218,11,17.70,17.23
0.009497252,8,19.74,19.44
0.009501069,14,20.62,20.44
0.009505069,14,20.44,20.22
0.009507672,9,19.20,18.79
0.009508218,11,17.23,16.74
0.009509069,14,20.22,19.89
0.009509115,12,19.88,19.58
0.009509252,8,19.44,19.08
0.009511672,9,18.79,18.32
0.009512218,11,16.74,16.23
0.009513069,14,19.89,19.53
0.009513115,12,19.58,19.25
0.009513252,8,19.08,18.69
0.009516218,11,16.23,15.71
0.009517115,12,19.25,18.89
0.009517252,8,18.69,18.28
0.009520218,11,15.71,15.15
0.009527672,9,18.32,17.86
0.009532218,11,15.15,14.58
0.009533069,14,19.53,19.17
0.009533252,8,18.28,17.87
0.009535672,9,17.86,17.39
0.009536218,11,14.58,14.02
0.009537069,14,19.17,18.78
0.009537252,8,17.87,17.41
0.009539672,9,17.39,16.90
0.009541069,14,18.78,18.37
0.009541115,12,18.89,18.53
0.009541252,8,17.41,16.93
0.009544218,11,14.02,13.46
0.009545069,14,18.37,17.94
0.009545115,12,18.53,18.16
0.009545252,8,16.93,16.44
0.009547672,9,16.90,16.41
0.009549252,8,16.44,15.94
0.009551672,9,16.41,15.91
0.009552218,11,13.46,12.86
0.009553115,12,18.16,17.72
0.009555672,9,15.91,15.41
0.009556218,11,12.86,12.25
0.009557069,14,17.94,17.47
0.009557115,12,17.72,17.24
0.009560218,11,12.25,11.66
0.009561115,12,17.24,16.75
0.009561252,8,15.94,15.44
0.009563672,9,15.41,14.84
0.009564218,11,11.66,11.08
0.009565115,12,16.75,16.21
0.009567672,9,14.84,14.28
0.009568218,11,11.08,10.51
0.009569069,14,17.47,16.99
0.009569115,12,16.21,15.63
0.009571672,9,14.28,13.66
0.009572218,11,10.51,9.96
0.009573069,14,16.99,16.51
0.009573252,8,15.44,14.89
0.009575672,9,13.66,13.05
0.009576218,11,9.96,9.41
0.009577115,12,15.63,15.03
0.009577252,8,14.89,14.34
0.009580218,11,9.41,8.86
0.009581069,14,16.51,15.99
0.009581115,12,15.03,14.44
0.009585069,14,15.99,15.43
0.009585115,12,14.44,13.82
0.009585252,8,14.34,13.78
0.009587672,9,13.05,12.44
0.009588218,11,8.86,8.35
0.009589069,14,15.43,14.84
0.009589115,12,13.82,13.21
0.009589252,8,13.78,13.21
0.009592218,11,8.35,7.83
0.009593069,14,14.84,14.25
0.009593115,12,13.21,12.55
0.009595672,9,12.44,11.83
0.009597069,14,14.25,13.63
0.009597115,12,12.55,11.92
0.009597252,8,13.21,12.66
0.009599672,9,11.83,11.22
0.009600218,11,7.83,7.35
0.009601115,12,11.92,11.30
0.009603672,9,11.22,10.62
0.009604218,11,7.35,6.89
0.009605115,12,11.30,10.69
0.009605252,8,12.66,12.13
0.009607672,9,10.62,10.02
0.009608218,11,6.89,6.46
0.009609069,14,13.63,13.02
0.009609115,12,10.69,10.09
0.009611672,9,10.02,9.45
0.009612218,11,6.46,6.04
0.009613069,14,13.02,12.40
0.009613115,12,10.09,9.51
0.009613252,8,12.13,11.61
0.009615672,9,9.45,8.90
0.009616218,11,6.04,5.65
0.009617115,12,9.51,8.96
0.009617252,8,11.61,11.07
0.009619672,9,8.90,8.35
0.009620218,11,5.65,5.27
0.009621069,14,12.40,11.77
0.009621252,8,11.07,10.55
0.009623672,9,8.35,7.83
0.009624218,11,5.27,4.92
0.009625069,14,11.77,11.16
0.009625115,12,8.96,8.42
0.009625252,8,10.55,10.03
0.009629069,14,11.16,10.57
0.009629115,12,8.42,7.91
0.009631672,9,7.83,7.34
0.009633069,14,10.57,10.00
0.009633115,12,7.91,7.42
0.009633168,4,2.85,4.25
0.009633252,8,10.03,9.54
0.009635672,9,7.34,6.88
0.009637069,14,10.00,9.45
0.009637115,12,7.42,6.95
0.009638298,1,2.85,4.25
0.009639672,9,6.88,6.44
0.009641069,14,9.45,8.91
0.009641252,8,9.54,9.07
0.009643672,9,6.44,6.02
0.009645069,14,8.91,8.38
0.009647672,9,6.02,5.62
0.009649115,12,6.95,6.51
0.009652218,11,4.92,4.61
0.009653069,14,8.38,7.87
0.009653115,12,6.51,6.08
0.009657069,14,7.87,7.38
0.009657115,12,6.08,5.68
0.009659672,9,5.62,5.25
0.009661069,14,7.38,6.91
0.009661252,8,9.07,8.64
0.009673069,14,6.91,6.48
0.009681069,14,6.48,6.08
0.009681115,12,5.68,5.33
0.009689069,14,6.08,5.70
0.009689115,12,5.33,4.99
0.009693115,12,4.99,4.67
0.009711583,6,2.85,4.25
0.009933168,4,4.25,5.00
0.009938298,1,4.25,5.00
0.009952218,11,4.61,12.84
0.009959672,9,5.25,13.20
0.009961252,8,8.64,14.84
0.009989069,14,5.70,13.37
0.009993115,12,4.67,12.81
0.010011583,6,4.25,5.00
0.010233168,4,5.00,5.42
0.010238298,1,5.00,5.42
0.010252218,11,12.84,16.97
0.010259672,9,13.20,17.19
0.010261252,8,14.84,17.96
0.010289069,14,13.37,17.22
0.010293115,12,12.81,16.91
0.010311583,6,5.00,5.42
0.010533168,4,5.42,5.68
0.010538298,1,5.42,5.68
0.010552218,11,16.97,19.09
0.010559672,9,17.19,19.23
0.010561252,8,17.96,19.58
0.010589069,14,17.22,19.19
0.010593115,12,16.91,19.00
0.010611583,6,5.42,5.68
0.010833168,4,5.68,5.86
0.010838298,1,5.68,5.86
0.010852218,11,19.09,20.20
0.010859672,9,19.23,20.31
0.010861252,8,19.58,20.43
0.010889069,14,19.19,20.23
0.010893115,12,19.00,20.10
0.010911583,6,5.68,5.86
0.010994432,0,0.10,50.05
0.011022432,0,50.05,44.10
0.011026432,0,44.10,38.59
0.011030432,0,38.59,33.78
0.011034432,0,33.78,29.36
0.011038432,0,29.36,25.47
0.011042432,0,25.47,22.10
0.011046432,0,22.10,19.09
0.011050432,0,19.09,16.38
0.011054432,0,16.38,13.97
0.011058432,0,13.97,11.83
0.011062432,0,11.83,9.96
0.011066432,0,9.96,8.33
0.011070432,0,8.33,6.93
0.011074432,0,6.93,5.72
0.011078432,0,5.72,4.70
0.011082432,0,4.70,3.83
0.011086432,0,3.83,3.11
0.011090432,0,3.11,2.51
0.011094432,0,2.51,2.01
0.011098432,0,2.01,1.60
0.011102432,0,1.60,1.27
0.011106432,0,1.27,1.00
0.011110432,0,1.00,0.78
0.011114432,0,0.78,0.61
0.011118432,0,0.61,0.47
0.011122432,0,0.47,0.36
0.011126432,0,0.36,0.28
0.011130432,0,0.28,0.21
0.011133168,4,5.86,6.00
0.011134432,0,0.21,0.16
0.011138298,1,5.86,6.00
0.011138432,0,0.16,0.12
0.011142432,0,0.12,0.10
0.011152218,11,20.20,20.80
0.011159672,9,20.31,20.89
0.011189069,14,20.23,20.80
0.011211583,6,5.86,6.00
0.011433168,4,6.00,6.12
0.011438298,1,6.00,6.12
0.011511583,6,6.00,6.12
0.011733168,4,6.12,6.23
0.011738298,1,6.12,6.23
0.011811583,6,6.12,6.23
0.011958432,0,0.10,25.08
0.012002432,0,25.08,22.23
0.012018432,0,22.23,19.82
0.012022432,0,19.82,17.66
0.012026432,0,17.66,15.73
0.012033168,4,6.23,6.34
0.012034432,0,15.73,14.04
0.012038298,1,6.23,6.34
0.012038432,0,14.04,12.47
0.012042432,0,12.47,11.00
0.012046432,0,11.00,9.64
0.012050432,0,9.64,8.41
0.012054432,0,8.41,7.32
0.012058432,0,7.32,6.33
0.012062432,0,6.33,5.45
0.012066432,0,5.45,4.67
0.012070432,0,4.67,3.99
0.012074432,0,3.99,3.38
0.012078432,0,3.38,2.86
0.012082432,0,2.86,2.40
0.012086432,0,2.40,2.00
0.012090432,0,2.00,1.66
0.012094432,0,1.66,1.37
0.012098432,0,1.37,1.12
0.012102432,0,1.12,0.91
0.012106432,0,0.91,0.74
0.012110432,0,0.74,0.59
0.012111583,6,6.23,6.34
0.012114432,0,0.59,0.47
0.012118432,0,0.47,0.38
0.012122432,0,0.38,0.30
0.012126432,0,0.30,0.23
0.012130432,0,0.23,0.18
0.012134432,0,0.18,0.14
0.012138432,0,0.14,0.11
0.012142432,0,0.11,0.10
0.012333168,4,6.34,6.44
0.012338298,1,6.34,6.44
0.012411583,6,6.34,6.44
0.012633168,4,6.44,6.54
0.012638298,1,6.44,6.54
0.012711583,6,6.44,6.54
0.012933168,4,6.54,6.64
0.012938298,1,6.54,6.64
0.013011583,6,6.54,6.64
0.013050432,0,0.10,12.59
0.013233168,4,6.64,6.74
0.013238298,1,6.64,6.74
0.013311583,6,6.64,6.74
0.013350432,0,12.59,18.85
0.013533168,4,6.74,6.84
0.013538298,1,6.74,6.84
0.013606432,0,18.85,18.55
0.013611583,6,6.74,6.84
0.013614432,0,18.55,18.22
0.013618432,0,18.22,17.87
0.013622432,0,17.87,17.49
0.013626432,0,17.49,17.10
0.013630432,0,17.10,16.69
0.013634432,0,16.69,16.22
0.013638432,0,16.22,15.75
0.013642432,0,15.75,15.27
0.013646432,0,15.27,14.78
0.013658432,0,14.78,14.26
0.013662432,0,14.26,13.70
0.013666432,0,13.70,13.11
0.013670432,0,13.11,12.52
0.013678432,0,12.52,11.91
0.013682432,0,11.91,11.31
0.013686432,0,11.31,10.71
0.013690432,0,10.71,10.13
0.013694432,0,10.13,9.53
0.013698432,0,9.53,8.96
0.013702432,0,8.96,8.37
0.013706432,0,8.37,7.79
0.013710432,0,7.79,7.20
0.013714432,0,7.20,6.62
0.013718432,0,6.62,6.05
0.013722432,0,6.05,5.50
0.013726432,0,5.50,4.98
0.013730432,0,4.98,4.49
0.013734432,0,4.49,4.02
0.013738432,0,4.02,3.60
0.013742432,0,3.60,3.21
0.013746432,0,3.21,2.86
0.013750432,0,2.86,2.54
0.013754432,0,2.54,2.25
0.013758432,0,2.25,1.99
0.013762432,0,1.99,1.74
0.013766432,0,1.74,1.52
0.013770432,0,1.52,1.32
0.013774432,0,1.32,1.15
0.013778432,0,1.15,0.99
0.013782432,0,0.99,0.84
0.013786432,0,0.84,0.72
0.013790432,0,0.72,0.61
0.013794432,0,0.61,0.51
0.013798432,0,0.51,0.43
0.013802432,0,0.43,0.36
0.013806432,0,0.36,0.29
0.013810432,0,0.29,0.24
0.013814432,0,0.24,0.20
0.013818432,0,0.20,0.16
0.013822432,0,0.16,0.13
0.013826432,0,0.13,0.10
0.013830432,0,0.10,0.10
0.013833168,4,6.84,6.94
0.013838298,1,6.84,6.94
0.013911583,6,6.84,6.94
0.014133168,4,6.94,7.04
0.014138298,1,6.94,7.04
0.014211583,6,6.94,7.04
0.014410432,0,0.10,9.48
0.014433168,4,7.04,7.14
0.014438298,1,7.04,7.14
0.014511583,6,7.04,7.14
0.014542432,0,9.48,8.88
0.014546432,0,8.88,8.31
0.014554432,0,8.31,7.77
0.014558432,0,7.77,7.25
0.014566432,0,7.25,6.77
0.014570432,0,6.77,6.30
0.014574432,0,6.30,5.84
0.014578432,0,5.84,5.41
0.014582432,0,5.41,5.01
0.014586432,0,5.01,4.62
0.014590432,0,4.62,4.25
0.014594432,0,4.25,3.87
0.014598432,0,3.87,3.51
0.014602432,0,3.51,3.15
0.014606432,0,3.15,2.84
0.014610432,0,2.84,2.54
0.014614432,0,2.54,2.26
0.014618432,0,2.26,2.00
0.014622432,0,2.00,1.76
0.014626432,0,1.76,1.55
0.014630432,0,1.55,1.35
0.014634432,0,1.35,1.17
0.014638432,0,1.17,1.02
